year,pct,ser_num,datestop,timestop,recstat,inout,trhsloc,perobs,crimsusp,perstop,typeofid,explnstp,othpers,arstmade,arstoffn,sumissue,sumoffen,compyear,comppct,offunif,officrid,frisked,searched,contrabn,adtlrept,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,radio,ac_rept,ac_inves,rf_vcrim,rf_othsw,ac_proxm,rf_attir,cs_objcs,cs_descr,cs_casng,cs_lkout,rf_vcact,cs_cloth,cs_drgtr,ac_evasv,ac_assoc,cs_furtv,rf_rfcmp,ac_cgdir,rf_verbl,cs_vcrim,cs_bulge,cs_other,ac_incid,ac_time,rf_knowl,ac_stsnd,ac_other,sb_hdobj,sb_outln,sb_admis,sb_other,repcmd,revcmd,rf_furt,rf_bulg,offverb,offshld,forceuse,sex,race,dob,age,ht_feet,ht_inch,weight,haircolr,eyecolor,build,othfeatr,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,aptnum,city,state,zip,addrpct,sector,beat,post,xcoord,ycoord,dettypCM,lineCM,detailCM,lat1,lng1,lat2,lng2,full_addr1,full_addr2
2015,79,293,5292015,1550,1,O,H,2,CPW,2,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,79,79,Y,N, , , ,M,B, ,21,5,9,165,BR,BR,M, ,L, , ,SIDEWALK,921,MYRTLE AVENUE,THROOP AVENUE,TOMPKINS AVENUE, ,BROOKLYN, , ,79,F,17, ,999354,192783,CM,1,20,40.6957935,-73.94572149999999,,,"921 Myrtle Ave, Brooklyn, NY 11206, USA",
2015,79,340,6182015,2120,1,O,H,1,CPW,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,803,803,Y,Y, , , ,M,B, ,19,5,6,130,BK,BR,T, ,L, , ,PARK,921,MYRTLE AVENUE,THROOP AVENUE,TOMPKINS AVENUE, ,BROOKLYN, , ,79,F,17, ,999354,192783,CM,1,20,40.6957935,-73.94572149999999,,,"921 Myrtle Ave, Brooklyn, NY 11206, USA",
2015,79,337,6182015,2120,1,O,H,1,CPW,5,R,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,803,803,Y,Y, , , ,M,B, ,14,5,6,140,BK,BR,T, ,L, , ,PARK,921,MYRTLE AVENUE,THROOP AVENUE,TOMPKINS AVENUE, ,BROOKLYN, , ,79,F,17, ,999354,192783,CM,1,20,40.6957935,-73.94572149999999,,,"921 Myrtle Ave, Brooklyn, NY 11206, USA",
2015,79,339,6182015,2120,1,O,H,1,CPW,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,803,803,Y,Y, , , ,M,B, ,14,5,8,150,BK,BR,T, ,L, , ,PARK,921,MYRTLE AVENUE,THROOP AVENUE,TOMPKINS AVENUE, ,BROOKLYN, , ,79,F,17, ,999354,192783,CM,1,20,40.6957935,-73.94572149999999,,,"921 Myrtle Ave, Brooklyn, NY 11206, USA",
2015,79,338,6182015,2120,1,O,H,1,CPW,5,R,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,803,803,Y,Y, , , ,M,B, ,14,5,9,165,BK,BR,M, ,L, , ,PARK,921,MYRTLE AVENUE,THROOP AVENUE,TOMPKINS AVENUE, ,BROOKLYN, , ,79,F,17, ,999354,192783,CM,1,20,40.6957935,-73.94572149999999,,,"921 Myrtle Ave, Brooklyn, NY 11206, USA",
2015,79,330,6222015,1825,1,O,H,1,CPW,1,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,79,79,Y,Y,V,S, ,M,Q, ,15,5,8,140,BK,BR,T, ,L, , ,LOBBY,921,MYRTLE AVENUE,THROOP AVENUE,TOMPKINS AVENUE, ,BROOKLYN, , ,79,F,17, ,999354,192783,CM,1,20,40.6957935,-73.94572149999999,,,"921 Myrtle Ave, Brooklyn, NY 11206, USA",
2015,41,88,2012015,1035,A,O,P,5,CPW / FIREARM,7,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,41,41,Y,N, , , ,M,Q, ,45,5,9,190,BK,BR,M, ,L, , ,SIDEWALK,923,SIMPSON STREET,EAST 163 STREET,FOX STREET, ,BRONX, , ,41,G,7,10,1013849,238288,CM,1,20,40.8206533,-73.8931394,,,"923 Simpson St, Bronx, NY 10459, USA",
2015,41,136,2192015,2118,A,I,P,1,CPW,3,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,41,41,Y,N, ,S,OT,M,Q, ,36,5,10,205,BK,BR,T, ,L, , ,LOBBY,923,SIMPSON STREET,EAST 163 STREET,FOX STREET, ,BRONX, , ,41,G,7,10,1013849,238288,CM,1,20,40.8206533,-73.8931394,,,"923 Simpson St, Bronx, NY 10459, USA",
2015,48,36,6232015,1355,1,O,P,1,CPW,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,48,48,N,N, , ,OT,M,Q, ,32,5,8,160,BK,BR,T, ,L, , ,STREET,924,EAST 181 STREET,VYSE AVENUE,DALY AVENUE, ,BRONX, , ,48,E,11, ,1017234,247239,CM,1,20,40.8450968,-73.8808767,,,"924 E 181st St, Bronx, NY 10460, USA",
2015,41,400,7122015,50, ,O,P,1,GRAND LARCENY,5,V,Y,N,Y,GRAND LARCENY,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,163,163,N,N, , , ,M,P, ,17,5,10,150,DY,BR,T, ,L, , ,RESIDENTIAL,924,KELLY STREET,EAST 163 STREET,INTERVALE AVENUE, ,BRONX, , ,41,G,7, ,1013041,238156,CM,1,45,40.820139,-73.895697,,,"924 Kelly St, Bronx, NY 10459, USA",
2015,63,96,8022015,18, ,O,P,1,FEL,15,P,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,186,186,N,N,V,S, ,M,B, ,25,5,7,260,BK,BR,H, ,L, , , ,925,EAST 56 STREET,AVENUE H,FARRAGUT ROAD, ,BROOKLYN, , ,63,H, , ,1005720,170228,CM,1,20,40.6337568,-73.9223985,,,"925 E 56th St, Brooklyn, NY 11234, USA",
2015,63,95,8022015,18, ,O,P,1,FEL,15,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,186,186,N,N,V,S, ,M,B, ,23,5,8,160,BK,BR,M, ,L, , , ,925,EAST 56 STREET,AVENUE H,FARRAGUT ROAD, ,BROOKLYN, , ,63,H, , ,1005720,170228,CM,1,20,40.6337568,-73.9223985,,,"925 E 56th St, Brooklyn, NY 11234, USA",
2015,63,97,8022015,18, ,O,P,1,FEL,15,P,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,186,186,N,N,V,S, ,M,B, ,23,5,10,160,BK,BR,H, ,L, , , ,925,EAST 56 STREET,AVENUE H,FARRAGUT ROAD, ,BROOKLYN, , ,63,H, , ,1005720,170228,CM,1,20,40.6337568,-73.9223985,,,"925 E 56th St, Brooklyn, NY 11234, USA",
2015,49,252,8072015,507,1,O,H,1,CPW FELONY,30,O,Y,Y,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,49,49,N,N, , , ,M,B, ,24,6,0,200,BK,BK,M, ,L, , ,HOUSING DEVELOPMENT,925,WARING AVENUE,WILLIAMSBRIDGE ROAD,BRONXWOOD AVENUE, ,BRONX, , ,49,E,9, ,1022711,253079,CM,1,20,40.8614162,-73.8608152,,,"925 Waring Ave, Bronx, NY 10469, USA",
2015,49,251,8072015,511,1,O,H,1,CPW FELONY,25,P,Y,Y,N, ,Y,UPM,0,0,Y, ,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,49,49,N,N, , , ,M,B, ,32,5,9,180,BK,BK,M, ,L, , ,HOUSING DEVELOPMENT,925,WARING AVENUE,WILLIAMSBRIDGE ROAD,BRONXWOOD AVENUE, ,BRONX, , ,49,E,9, ,1022711,253079,CM,1,20,40.8614162,-73.8608152,,,"925 Waring Ave, Bronx, NY 10469, USA",
2015,48,55,8242015,1322, ,O,P,1,CPW,6,V,Y,N,Y,OGA/RESISTING/CPC,N, ,0,0,Y, ,Y,Y,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,48,48,N,N, , ,SW,M,B, ,23,5,10,185,BK,BR,T, ,L, , ,RESIDENTAIL,926,BRONX PARK SOUTH,VYSE AVENUE,DALY AVENUE, ,BRONX, , ,48,E, , ,1017410,247507,CM,1,20,40.8458874,-73.88025019999999,,,"926 Bronx Park S, Bronx, NY 10460, USA",
2015,41,309,4182015,1900,A,O,P,3,GLA,5,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,41,41,N,N,V, , ,M,B, ,37,5,10,205,BK,BK,T, ,L, , ,SIDEWALK,926,SOUTHERN BOULEVARD,HUNTS POINT AVENUE,BARRETTO STREET, ,BRONX, , ,41,G,7,3,1014062,238085,CM,1,46,40.8198036,-73.8921119,,,"926 Southern Blvd, Bronx, NY 10459, USA",
2015,88,28,2072015,2152,A,O,P,2,FEL,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,88,88,N,N, , , ,M,B, ,50,5,11,140,BK,BR,M, ,L, , ,STREET,927,FULTON STREET,WAVERLY AVENUE,CLINTON AVENUE, ,BROOKLYN, , ,88,A, ,5,993639,188235,CM,1,46,40.6835283,-73.96610749999999,,,"927 Fulton St, Brooklyn, NY 11238, USA",
2015,79,6,1092015,1850,A,O,P,2,CPCS,4,P,Y,N,Y,CPCS,N, ,0,0,N, ,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,79,79,Y,N,V,S, ,M,P, ,57,5,9,160,SP,BR,M, ,L, , ,SIDEWALK,928,MYRTLE AVENUE,THROOP AVENUE,TOMPKINS AVENUE, ,BROOKLYN, , ,79,E,14,21,999557,192808,CM,1,24,40.6956775,-73.9447187,,,"928 Myrtle Ave, Brooklyn, NY 11206, USA",
2015,73,287,12162015,2250,1,O,P,1,FELONY,1,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,425,425,N,N,V,S, ,M,B, ,32,5,8,240,BK,BR,H, ,L, , ,SIDEWALK,929,BOYLAND STREET,LOTT AVENUE,NEWPORT STREET, ,BROOKLYN, , ,73,P, , ,1009053,178940,CM,1,20,40.65772399999999,-73.91034599999999,,,"929 Thomas S Boyland St, Brooklyn, NY 11212, USA",
2015,73,288,12162015,2250,1,O,P,1,FELONY,1,V,Y,Y,Y,265.03,N, ,0,0,N, ,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,425,425,Y,Y,V,S,SW,M,B, ,27,6,0,180,BK,BR,M, ,L, , ,SIDE WALK,929,BOYLAND STREET,LOTT AVENUE,NEWPORT STREET, ,BROOKLYN, , ,73,P, , ,1009053,178940,CM,1,20,40.65772399999999,-73.91034599999999,,,"929 Thomas S Boyland St, Brooklyn, NY 11212, USA",
2015,19,178,8202015,900,1,O,P,1,ASSAULT,10,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,32,162,N,N, , ,OR,Z,Z, ,37,6,3,190,BR,BL,M, ,L, , , ,930,5 AVENUE,EAST 75 STREET,EAST 74 STREET, ,MANHATTAN, , ,19,B, ,47,993714,221151,CM,1,9,40.773807,-73.96559839999999,,,"930 5th Ave, New York, NY 10021, USA",
2015,69,15,2152015,1733,1,O,H,1,CPW,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,801,801,N,N, , , ,M,B, ,20,5,10,140,BK,BR,T, ,L, , , ,930,WILLIAMS AVENUE,GLENWOOD ROAD,STANLEY AVENUE, ,BROOKLYN, , ,69,B, , ,1013659,177148,CM,1,20,40.65224509999999,-73.89439060000001,,,"930 Williams Ave, Brooklyn, NY 11236, USA",
2015,69,14,2152015,1733,1,O,H,1,CPW,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,801,801,N,N, , , ,M,B, ,18,5,11,140,BK,BR,M, ,L, , , ,930,WILLIAMS AVENUE,GLENWOOD ROAD,STANLEY AVENUE, ,BROOKLYN, , ,69,B, , ,1013659,177148,CM,1,20,40.65224509999999,-73.89439060000001,,,"930 Williams Ave, Brooklyn, NY 11236, USA",
2015,41,310,4182015,2220,A,O,P,5,ROBBERY,1,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,41,41,N,N, ,S, ,M,W, ,58,5,11,205,BK,BR,T, ,L, , ,SIDEWALK,931,WESTCHESTER AVENUE,INTERVALE AVENUE,ROGERS PLACE, ,BRONX, , ,41,I,9, ,1012653,238722,CM,1,85,40.8220665,-73.8974928,,,"931 Westchester Ave, Bronx, NY 10459, USA",
2015,41,298,5052015,35,A,I,P,1,CRIMINAL TRESPASS,1,P,Y,N,Y,CRIM TRESPASS,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,41,41,N,Y, , , ,M,Q, ,26,5,10,230,BR,BR,U, ,L, , ,4TH FLOOR HALLWAY,932,HOE AVENUE,ALDUS STREET,BRUCKNER BOULEVARD, ,BRONX, , ,41,H,8,6,1014615,238697,CM,1,31,40.8219186,-73.8902062,,,"932 Hoe Ave, Bronx, NY 10459, USA",
2015,70,320,6092015,1450,1,O,P,2,MIS/CRIM TRES,15,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,164,164,N,N, , , ,M,B, ,19,5,8,150,BR,BR,M, ,L, , ,PUBLIC SIDEWALK,933,FLATBUSH AVENUE,SNYDER AVENUE,CHURCH AVENUE, ,BROOKLYN, , ,70,I,21, ,995800,175754,CM,1,31,40.6490152,-73.9581939,,,"933 Flatbush Ave, Brooklyn, NY 11226, USA",
2015,70,321,6092015,1450,1,O,P,2,MIS/CRIM TRES,15,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,164,164,N,N, , , ,M,B, ,15,5,10,160,BR,BR,M, ,L, , ,SIDEWALK,933,FLATBUSH AVENUE,SNYDER AVENUE,CHURCH AVENUE, ,BROOKLYN, , ,70,I,21, ,995800,175754,CM,1,31,40.6490152,-73.9581939,,,"933 Flatbush Ave, Brooklyn, NY 11226, USA",
2015,71,5,1182015,2031,1,I,P,1,CPW,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,71,71,N,N, , , ,M,B, ,29,5,9,175,BK,BR,T, ,L, , ,STAIRWELL,934,CARROLL STREET,FRANKLIN AVENUE,WASHINGTON AVENUE, ,BROOKLYN, , ,71,A,1, ,995202,182776,CM,1,20,40.6682113,-73.9603915,,,"934 Carroll St, Brooklyn, NY 11225, USA",
2015,41,55,1252015,1155,A,O,P,5,CPW GUN,15,P,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,41,41,Y,N, , , ,M,B, ,47,5,10,198,BK,BR,H, ,L, , ,SIDEWALK,935,EAST 163 STREET,KELLY STREET,INTERVALE AVENUE, ,BRONX, , ,41,G,7,10,1012855,238409,CM,1,20,40.821321,-73.89653899999999,,,"935 E 163rd St, Bronx, NY 10459, USA",
2015,49,581,11202015,20,1,O,H,1,CPW,2,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,49,49,Y,N,V,S, ,M,B, ,20,5,7,120,BR,BR,T, ,L, , ,SIDEWALK,935,WARING AVENUE,WILLIAMSBRIDGE ROAD,BRONXWOOD AVENUE, ,BRONX, , ,49,E,9, ,1022763,253078,CM,1,20,40.8616598,-73.8603828,,,"935 Waring Ave, Bronx, NY 10469, USA",
2015,66,41,2042015,230,A,O,P,1,MISD,3,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,66,66,N,N,V,S, ,M,W, ,31,5,8,160,BA,BR,M, ,L, , ,SIDEWALK,936,43 STREET,10 AVENUE,9 AVENUE, ,BROOKLYN, , ,66,J, , ,985210,173596,CM,1,68,40.643017,-73.99675599999999,,,"936 43rd St, Brooklyn, NY 11219, USA",
2015,66,46,2042015,230,A,O,P,1,MISD,3,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,66,66,N,N, ,S, ,M,W, ,43,5,9,175,BK,BR,M, ,L, , ,SIDEWALK,936,43 STREET,10 AVENUE,9 AVENUE, ,BROOKLYN, , ,66,J, , ,985210,173596,CM,1,68,40.643017,-73.99675599999999,,,"936 43rd St, Brooklyn, NY 11219, USA",
2015,67,31,1142015,2300,1,O,P,1,FEL,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,186,186,Y,N, ,S, ,M,B, ,25,5,10,250,BK,BR,H, ,L, , , ,936,EAST 34 STREET,AVENUE H,GLENWOOD ROAD, ,BROOKLYN, , ,67,E, , ,999842,170012,CM,1,20,40.633305,-73.944107,,,"936 E 34th St, Brooklyn, NY 11210, USA",
2015,48,16,3052015,1440,1,O,P,1,CRIM POSSESSION OF MARIJ,3,P,Y,N,Y,CPM/CPM,Y,UPM,0,0,Y, ,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,48,48,N,Y, , , ,M,B, ,39,6,3,210,BR,BR,T, ,L, , ,STREET,936,EAST TREMONT AVENUE,VYSE AVENUE,DALY AVENUE, ,BRONX, , ,48,E,11,8,1016513,245912,CM,1,27,40.8413384,-73.8833792,,,"936 E Tremont Ave, Bronx, NY 10460, USA",
2015,41,229,4042015,28,A,I,P,1,CRIMINAL TRESPASS,10,V,Y,N,Y,CRIMINAL TRESPASS,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,163,163,N,N, , , ,M,B, ,55,5,6,160,BK,BR,T, ,L, , ,APT BUILDING,936,STEBBINS AVENUE,EAST 165 STREET,WESTCHESTER AVENUE, ,BRONX, , ,41,I,9, ,1012224,238617,CM,1,31,40.83229439999999,-73.89396219999999,,,"936 Stebbins Ave, Bronx, NY 10459, USA",
2015,70,363,7012015,1334,1,O,P,5,FELONY/GLA,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,164,164,N,N, , , ,M,B, ,22,5,10,165,BK,BR,M, ,L, , ,STREET,940,EAST 29 STREET,AVENUE J,AVENUE I, ,BROOKLYN, , ,70,D,5, ,998646,168083,CM,1,46,40.628014,-73.94843399999999,,,"940 E 29th St, Brooklyn, NY 11210, USA",
2015,41,357,6152015,110,A,O,P,2,ASSAULT,10,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,41,41,N,N, , ,SF,M,Q, ,20,5,6,140,BR,BK,T, ,L, , ,PUBLIC SIDEWALK,940,KELLY STREET,EAST 163 STREET,INTERVALE AVENUE, ,BRONX, , ,41,G,7, ,1013068,238289,CM,1,9,40.8205388,-73.8956254,,,"940 Kelly St, Bronx, NY 10459, USA",
2015,77,45,4122015,2301,1,I,P,1,FEL,25,V,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,77,77,N,N, , ,SF,M,B, ,28,5,5,140,BK,BR,M, ,L, , ,RES,940,PROSPECT PLACE,BROOKLYN AVENUE,NEW YORK AVENUE, ,BROOKLYN, , ,77,E,10, ,999343,184858,CM,1,20,40.6738039,-73.945554,,,"940 Prospect Pl, Brooklyn, NY 11213, USA",
2015,77,46,4122015,2301,1,I,P,1,FEL,25,V,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,77,77,N,N, , ,SF,M,B, ,40,5,7,150,BK,BR,M, ,L, , , ,940,PROSPECT PLACE,BROOKLYN AVENUE,NEW YORK AVENUE, ,BROOKLYN, , ,77,E,10, ,999343,184858,CM,1,20,40.6738039,-73.945554,,,"940 Prospect Pl, Brooklyn, NY 11213, USA",
2015,41,66,1292015,1755,A,O,P,1,PETIT LARCENY,10,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,41,41,N,N, , , ,M,B, ,25,5,6,130,BK,BR,M, ,L, , ,STREET,940,SOUTHERN BOULEVARD,ALDUS STREET,EAST 163 STREET, ,BRONX, , ,41,H,8,4,1014248,238443,CM,1,68,40.8213951,-73.8912813,,,"940 Southern Blvd, Bronx, NY 10459, USA",
